"id","imagen","habilidades","estadisticas","tipo"
"586","https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/586.png","chlorophyll,sap-sipper,serene-grace","hp: 80,attack: 100,defense: 70,special-attack: 60,special-defense: 70,speed: 95","normal,grass"
"587","https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/587.png","static,motor-drive","hp: 55,attack: 75,defense: 60,special-attack: 75,special-defense: 60,speed: 103","electric,flying"
"589","https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/589.png","swarm,shell-armor,overcoat","hp: 70,attack: 135,defense: 105,special-attack: 60,special-defense: 105,speed: 20","bug,steel"
"590","https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/590.png","effect-spore,regenerator","hp: 69,attack: 55,defense: 45,special-attack: 55,special-defense: 55,speed: 15","grass,poison"
"591","https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/591.png","effect-spore,regenerator","hp: 114,attack: 85,defense: 70,special-attack: 85,special-defense: 80,speed: 30","grass,poison"
"592","https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/592.png","water-absorb,cursed-body,damp","hp: 55,attack: 40,defense: 50,special-attack: 65,special-defense: 85,speed: 40","water,ghost"
"593","https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/593.png","water-absorb,cursed-body,damp","hp: 100,attack: 60,defense: 70,special-attack: 85,special-defense: 105,speed: 60","water,ghost"
"595","https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/595.png","compound-eyes,unnerve,swarm","hp: 50,attack: 47,defense: 50,special-attack: 57,special-defense: 50,speed: 65","bug,electric"
"596","https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/596.png","compound-eyes,unnerve,swarm","hp: 70,attack: 77,defense: 60,special-attack: 97,special-defense: 60,speed: 108","bug,electric"
"597","https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/597.png","iron-barbs","hp: 44,attack: 50,defense: 91,special-attack: 24,special-defense: 86,speed: 10","grass,steel"
"598","https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/598.png","iron-barbs,anticipation","hp: 74,attack: 94,defense: 131,special-attack: 54,special-defense: 116,speed: 20","grass,steel"
"607","https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/607.png","flash-fire,flame-body,infiltrator","hp: 50,attack: 30,defense: 55,special-attack: 65,special-defense: 55,speed: 20","ghost,fire"
"608","https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/608.png","flash-fire,flame-body,infiltrator","hp: 60,attack: 40,defense: 60,special-attack: 95,special-defense: 60,speed: 55","ghost,fire"
"609","https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/609.png","flash-fire,flame-body,infiltrator","hp: 60,attack: 55,defense: 90,special-attack: 145,special-defense: 90,speed: 80","ghost,fire"
"618","https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/618.png","static,limber,sand-veil","hp: 109,attack: 66,defense: 84,special-attack: 81,special-defense: 99,speed: 32","ground,electric"
"622","https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/622.png","iron-fist,klutz,no-guard","hp: 59,attack: 74,defense: 50,special-attack: 35,special-defense: 50,speed: 35","ground,ghost"
"623","https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/623.png","iron-fist,klutz,no-guard","hp: 89,attack: 124,defense: 80,special-attack: 55,special-defense: 80,speed: 55","ground,ghost"
"624","https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/624.png","defiant,inner-focus,pressure","hp: 45,attack: 85,defense: 70,special-attack: 40,special-defense: 40,speed: 60","dark,steel"
"625","https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/625.png","defiant,inner-focus,pressure","hp: 65,attack: 125,defense: 100,special-attack: 60,special-defense: 70,speed: 70","dark,steel"
"627","https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/627.png","keen-eye,sheer-force,hustle","hp: 70,attack: 83,defense: 50,special-attack: 37,special-defense: 50,speed: 60","normal,flying"
"628","https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/628.png","keen-eye,sheer-force,defiant","hp: 100,attack: 123,defense: 75,special-attack: 57,special-defense: 75,speed: 80","normal,flying"
"629","https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/629.png","big-pecks,overcoat,weak-armor","hp: 70,attack: 55,defense: 75,special-attack: 45,special-defense: 65,speed: 60","dark,flying"
"630","https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/630.png","big-pecks,overcoat,weak-armor","hp: 110,attack: 65,defense: 105,special-attack: 55,special-defense: 95,speed: 80","dark,flying"
"632","https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/632.png","swarm,hustle,truant","hp: 58,attack: 109,defense: 112,special-attack: 48,special-defense: 48,speed: 109","bug,steel"
"633","https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/633.png","hustle","hp: 52,attack: 65,defense: 50,special-attack: 45,special-defense: 50,speed: 38","dark,dragon"
"634","https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/634.png","hustle","hp: 72,attack: 85,defense: 70,special-attack: 65,special-defense: 70,speed: 58","dark,dragon"
"635","https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/635.png","levitate","hp: 92,attack: 105,defense: 90,special-attack: 125,special-defense: 90,speed: 98","dark,dragon"
"636","https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/636.png","flame-body,swarm","hp: 55,attack: 85,defense: 55,special-attack: 50,special-defense: 55,speed: 60","bug,fire"
"637","https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/637.png","flame-body,swarm","hp: 85,attack: 60,defense: 65,special-attack: 135,special-defense: 105,speed: 100","bug,fire"
"638","https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/638.png","justified","hp: 91,attack: 90,defense: 129,special-attack: 90,special-defense: 72,speed: 108","steel,fighting"
"639","https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/639.png","justified","hp: 91,attack: 129,defense: 90,special-attack: 72,special-defense: 90,speed: 108","rock,fighting"
"640","https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/640.png","justified","hp: 91,attack: 90,defense: 72,special-attack: 90,special-defense: 129,speed: 108","grass,fighting"
"642","https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/642.png","prankster,defiant","hp: 79,attack: 115,defense: 70,special-attack: 125,special-defense: 80,speed: 111","electric,flying"
"643","https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/643.png","turboblaze","hp: 100,attack: 120,defense: 100,special-attack: 150,special-defense: 120,speed: 90","dragon,fire"
"644","https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/644.png","teravolt","hp: 100,attack: 150,defense: 120,special-attack: 120,special-defense: 100,speed: 90","dragon,electric"
"645","https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/645.png","sand-force,sheer-force","hp: 89,attack: 125,defense: 90,special-attack: 115,special-defense: 80,speed: 101","ground,flying"
"646","https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/646.png","pressure","hp: 125,attack: 130,defense: 90,special-attack: 130,special-defense: 90,speed: 95","dragon,ice"
"647","https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/647.png","justified","hp: 91,attack: 72,defense: 90,special-attack: 129,special-defense: 90,speed: 108","water,fighting"
"648","https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/648.png","serene-grace","hp: 100,attack: 77,defense: 77,special-attack: 128,special-defense: 128,speed: 90","normal,psychic"
"649","https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/649.png","download","hp: 71,attack: 120,defense: 95,special-attack: 120,special-defense: 95,speed: 99","bug,steel"
"652","https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/652.png","overgrow,bulletproof","hp: 88,attack: 107,defense: 122,special-attack: 74,special-defense: 75,speed: 64","grass,fighting"
"655","https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/655.png","blaze,magician","hp: 75,attack: 69,defense: 72,special-attack: 114,special-defense: 100,speed: 104","fire,psychic"
"658","https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/658.png","torrent,protean","hp: 72,attack: 95,defense: 67,special-attack: 103,special-defense: 71,speed: 122","water,dark"
"660","https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/660.png","pickup,cheek-pouch,huge-power","hp: 85,attack: 56,defense: 77,special-attack: 50,special-defense: 77,speed: 78","normal,ground"
"661","https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/661.png","big-pecks,gale-wings","hp: 45,attack: 50,defense: 43,special-attack: 40,special-defense: 38,speed: 62","normal,flying"
"662","https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/662.png","flame-body,gale-wings","hp: 62,attack: 73,defense: 55,special-attack: 56,special-defense: 52,speed: 84","fire,flying"
"663","https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/663.png","flame-body,gale-wings","hp: 78,attack: 81,defense: 71,special-attack: 74,special-defense: 69,speed: 126","fire,flying"
"666","https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/666.png","shield-dust,compound-eyes,friend-guard","hp: 80,attack: 52,defense: 50,special-attack: 90,special-defense: 50,speed: 89","bug,flying"
"667","https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/667.png","rivalry,unnerve,moxie","hp: 62,attack: 50,defense: 58,special-attack: 73,special-defense: 54,speed: 72","fire,normal"
"668","https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/668.png","rivalry,unnerve,moxie","hp: 86,attack: 68,defense: 72,special-attack: 109,special-defense: 66,speed: 106","fire,normal"
"675","https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/675.png","iron-fist,mold-breaker,scrappy","hp: 95,attack: 124,defense: 78,special-attack: 69,special-defense: 71,speed: 58","fighting,dark"
"679","https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/679.png","no-guard","hp: 45,attack: 80,defense: 100,special-attack: 35,special-defense: 37,speed: 28","steel,ghost"
"680","https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/680.png","no-guard","hp: 59,attack: 110,defense: 150,special-attack: 45,special-defense: 49,speed: 35","steel,ghost"
"681","https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/681.png","stance-change","hp: 60,attack: 50,defense: 140,special-attack: 50,special-defense: 140,speed: 60","steel,ghost"
"686","https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/686.png","contrary,suction-cups,infiltrator","hp: 53,attack: 54,defense: 53,special-attack: 37,special-defense: 46,speed: 45","dark,psychic"
"687","https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/687.png","contrary,suction-cups,infiltrator","hp: 86,attack: 92,defense: 88,special-attack: 68,special-defense: 75,speed: 73","dark,psychic"
"688","https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/688.png","tough-claws,sniper,pickpocket","hp: 42,attack: 52,defense: 67,special-attack: 39,special-defense: 56,speed: 50","rock,water"
"689","https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/689.png","tough-claws,sniper,pickpocket","hp: 72,attack: 105,defense: 115,special-attack: 54,special-defense: 86,speed: 68","rock,water"
"690","https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/690.png","poison-point,poison-touch,adaptability","hp: 50,attack: 60,defense: 60,special-attack: 60,special-defense: 60,speed: 30","poison,water"
"691","https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/691.png","poison-point,poison-touch,adaptability","hp: 65,attack: 75,defense: 90,special-attack: 97,special-defense: 123,speed: 44","poison,dragon"
"694","https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/694.png","dry-skin,sand-veil,solar-power","hp: 44,attack: 38,defense: 33,special-attack: 61,special-defense: 43,speed: 70","electric,normal"
"695","https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/695.png","dry-skin,sand-veil,solar-power","hp: 62,attack: 55,defense: 52,special-attack: 109,special-defense: 94,speed: 109","electric,normal"
"696","https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/696.png","strong-jaw,sturdy","hp: 58,attack: 89,defense: 77,special-attack: 45,special-defense: 45,speed: 48","rock,dragon"
"697","https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/697.png","strong-jaw,rock-head","hp: 82,attack: 121,defense: 119,special-attack: 69,special-defense: 59,speed: 71","rock,dragon"
"698","https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/698.png","refrigerate,snow-warning","hp: 77,attack: 59,defense: 50,special-attack: 67,special-defense: 63,speed: 46","rock,ice"
"699","https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/699.png","refrigerate,snow-warning","hp: 123,attack: 77,defense: 72,special-attack: 99,special-defense: 92,speed: 58","rock,ice"
"701","https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/701.png","limber,unburden,mold-breaker","hp: 78,attack: 92,defense: 75,special-attack: 74,special-defense: 63,speed: 118","fighting,flying"
"702","https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/702.png","cheek-pouch,pickup,plus","hp: 67,attack: 58,defense: 57,special-attack: 81,special-defense: 67,speed: 101","electric,fairy"
"703","https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/703.png","clear-body,sturdy","hp: 50,attack: 50,defense: 150,special-attack: 50,special-defense: 150,speed: 50","rock,fairy"
"707","https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/707.png","prankster,magician","hp: 57,attack: 80,defense: 91,special-attack: 80,special-defense: 87,speed: 75","steel,fairy"
"708","https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/708.png","natural-cure,frisk,harvest","hp: 43,attack: 70,defense: 48,special-attack: 50,special-defense: 60,speed: 38","ghost,grass"
"709","https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/709.png","natural-cure,frisk,harvest","hp: 85,attack: 110,defense: 76,special-attack: 65,special-defense: 82,speed: 56","ghost,grass"
"710","https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/710.png","pickup,frisk,insomnia","hp: 49,attack: 66,defense: 70,special-attack: 44,special-defense: 55,speed: 51","ghost,grass"
"711","https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/711.png","pickup,frisk,insomnia","hp: 65,attack: 90,defense: 122,special-attack: 58,special-defense: 75,speed: 84","ghost,grass"
"714","https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/714.png","frisk,infiltrator,telepathy","hp: 40,attack: 30,defense: 35,special-attack: 45,special-defense: 40,speed: 55","flying,dragon"
"715","https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/715.png","frisk,infiltrator,telepathy","hp: 85,attack: 70,defense: 80,special-attack: 97,special-defense: 80,speed: 123","flying,dragon"
"717","https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/717.png","dark-aura","hp: 126,attack: 131,defense: 95,special-attack: 131,special-defense: 98,speed: 99","dark,flying"
"718","https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/718.png","aura-break","hp: 108,attack: 100,defense: 121,special-attack: 81,special-defense: 95,speed: 95","dragon,ground"
"719","https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/719.png","clear-body","hp: 50,attack: 100,defense: 150,special-attack: 100,special-defense: 150,speed: 50","rock,fairy"
"720","https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/720.png","magician","hp: 80,attack: 110,defense: 60,special-attack: 150,special-defense: 130,speed: 70","psychic,ghost"
"721","https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/721.png","water-absorb","hp: 80,attack: 110,defense: 120,special-attack: 130,special-defense: 90,speed: 70","fire,water"
"722","https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/722.png","overgrow,long-reach","hp: 68,attack: 55,defense: 55,special-attack: 50,special-defense: 50,speed: 42","grass,flying"
"723","https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/723.png","overgrow,long-reach","hp: 78,attack: 75,defense: 75,special-attack: 70,special-defense: 70,speed: 52","grass,flying"
"724","https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/724.png","overgrow,long-reach","hp: 78,attack: 107,defense: 75,special-attack: 100,special-defense: 100,speed: 70","grass,ghost"
"727","https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/727.png","blaze,intimidate","hp: 95,attack: 115,defense: 90,special-attack: 80,special-defense: 90,speed: 60","fire,dark"
"730","https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/730.png","torrent,liquid-voice","hp: 80,attack: 74,defense: 74,special-attack: 126,special-defense: 116,speed: 60","water,fairy"
"731","https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/731.png","keen-eye,skill-link,pickup","hp: 35,attack: 75,defense: 30,special-attack: 30,special-defense: 30,speed: 65","normal,flying"
"732","https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/732.png","keen-eye,skill-link,pickup","hp: 55,attack: 85,defense: 50,special-attack: 40,special-defense: 50,speed: 75","normal,flying"
"733","https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/733.png","keen-eye,skill-link,sheer-force","hp: 80,attack: 120,defense: 75,special-attack: 75,special-defense: 75,speed: 60","normal,flying"
"737","https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/737.png","battery","hp: 57,attack: 82,defense: 95,special-attack: 55,special-defense: 75,speed: 36","bug,electric"
"738","https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/738.png","levitate","hp: 77,attack: 70,defense: 90,special-attack: 145,special-defense: 75,speed: 43","bug,electric"
"740","https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/740.png","hyper-cutter,iron-fist,anger-point","hp: 97,attack: 132,defense: 77,special-attack: 62,special-defense: 67,speed: 43","fighting,ice"
"741","https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/741.png","dancer","hp: 75,attack: 70,defense: 70,special-attack: 98,special-defense: 70,speed: 93","fire,flying"
"742","https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/742.png","honey-gather,shield-dust,sweet-veil","hp: 40,attack: 45,defense: 40,special-attack: 55,special-defense: 40,speed: 84","bug,fairy"
"743","https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/743.png","honey-gather,shield-dust,sweet-veil","hp: 60,attack: 55,defense: 60,special-attack: 95,special-defense: 70,speed: 124","bug,fairy"
"747","https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/747.png","merciless,limber,regenerator","hp: 50,attack: 53,defense: 62,special-attack: 43,special-defense: 52,speed: 45","poison,water"
"748","https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/748.png","merciless,limber,regenerator","hp: 50,attack: 63,defense: 152,special-attack: 53,special-defense: 142,speed: 35","poison,water"
"751","https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/751.png","water-bubble,water-absorb","hp: 38,attack: 40,defense: 52,special-attack: 40,special-defense: 72,speed: 27","water,bug"
"752","https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/752.png","water-bubble,water-absorb","hp: 68,attack: 70,defense: 92,special-attack: 50,special-defense: 132,speed: 42","water,bug"
"755","https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/755.png","illuminate,effect-spore,rain-dish","hp: 40,attack: 35,defense: 55,special-attack: 65,special-defense: 75,speed: 15","grass,fairy"
"756","https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/756.png","illuminate,effect-spore,rain-dish","hp: 60,attack: 45,defense: 80,special-attack: 90,special-defense: 100,speed: 30","grass,fairy"
"757","https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/757.png","corrosion,oblivious","hp: 48,attack: 44,defense: 40,special-attack: 71,special-defense: 40,speed: 77","poison,fire"
"758","https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/758.png","corrosion,oblivious","hp: 68,attack: 64,defense: 60,special-attack: 111,special-defense: 60,speed: 117","poison,fire"
"759","https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/759.png","fluffy,klutz,cute-charm","hp: 70,attack: 75,defense: 50,special-attack: 45,special-defense: 50,speed: 50","normal,fighting"
"760","https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/760.png","fluffy,klutz,unnerve","hp: 120,attack: 125,defense: 80,special-attack: 55,special-defense: 60,speed: 60","normal,fighting"
"765","https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/765.png","inner-focus,telepathy,symbiosis","hp: 90,attack: 60,defense: 80,special-attack: 90,special-defense: 110,speed: 60","normal,psychic"
"767","https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/767.png","wimp-out","hp: 25,attack: 35,defense: 40,special-attack: 20,special-defense: 30,speed: 80","bug,water"
"768","https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/768.png","emergency-exit","hp: 75,attack: 125,defense: 140,special-attack: 60,special-defense: 90,speed: 40","bug,water"
"769","https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/769.png","water-compaction,sand-veil","hp: 55,attack: 55,defense: 80,special-attack: 70,special-defense: 45,speed: 15","ghost,ground"
"770","https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/770.png","water-compaction,sand-veil","hp: 85,attack: 75,defense: 110,special-attack: 100,special-defense: 75,speed: 35","ghost,ground"
"774","https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/774.png","shields-down","hp: 60,attack: 60,defense: 100,special-attack: 60,special-defense: 100,speed: 60","rock,flying"
"776","https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/776.png","shell-armor","hp: 60,attack: 78,defense: 135,special-attack: 91,special-defense: 85,speed: 36","fire,dragon"
"777","https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/777.png","iron-barbs,lightning-rod,sturdy","hp: 65,attack: 98,defense: 63,special-attack: 40,special-defense: 73,speed: 96","electric,steel"
"778","https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/778.png","disguise","hp: 55,attack: 90,defense: 80,special-attack: 50,special-defense: 105,speed: 96","ghost,fairy"
"779","https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/779.png","dazzling,strong-jaw,wonder-skin","hp: 68,attack: 105,defense: 70,special-attack: 70,special-defense: 70,speed: 92","water,psychic"
"780","https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/780.png","berserk,sap-sipper,cloud-nine","hp: 78,attack: 60,defense: 85,special-attack: 135,special-defense: 91,speed: 36","normal,dragon"
"781","https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/781.png","steelworker","hp: 70,attack: 131,defense: 100,special-attack: 86,special-defense: 90,speed: 40","ghost,grass"
"783","https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/783.png","bulletproof,soundproof,overcoat","hp: 55,attack: 75,defense: 90,special-attack: 65,special-defense: 70,speed: 65","dragon,fighting"
"784","https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/784.png","bulletproof,soundproof,overcoat","hp: 75,attack: 110,defense: 125,special-attack: 100,special-defense: 105,speed: 85","dragon,fighting"
"785","https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/785.png","electric-surge,telepathy","hp: 70,attack: 115,defense: 85,special-attack: 95,special-defense: 75,speed: 130","electric,fairy"
"786","https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/786.png","psychic-surge,telepathy","hp: 70,attack: 85,defense: 75,special-attack: 130,special-defense: 115,speed: 95","psychic,fairy"
"787","https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/787.png","grassy-surge,telepathy","hp: 70,attack: 130,defense: 115,special-attack: 85,special-defense: 95,speed: 75","grass,fairy"
"788","https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/788.png","misty-surge,telepathy","hp: 70,attack: 75,defense: 115,special-attack: 95,special-defense: 130,speed: 85","water,fairy"
"791","https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/791.png","full-metal-body","hp: 137,attack: 137,defense: 107,special-attack: 113,special-defense: 89,speed: 97","psychic,steel"
"792","https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/792.png","shadow-shield","hp: 137,attack: 113,defense: 89,special-attack: 137,special-defense: 107,speed: 97","psychic,ghost"
"793","https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/793.png","beast-boost","hp: 109,attack: 53,defense: 47,special-attack: 127,special-defense: 131,speed: 103","rock,poison"
"794","https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/794.png","beast-boost","hp: 107,attack: 139,defense: 139,special-attack: 53,special-defense: 53,speed: 79","bug,fighting"
"795","https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/795.png","beast-boost","hp: 71,attack: 137,defense: 37,special-attack: 137,special-defense: 37,speed: 151","bug,fighting"
"797","https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/797.png","beast-boost","hp: 97,attack: 101,defense: 103,special-attack: 107,special-defense: 101,speed: 61","steel,flying"
"798","https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/798.png","beast-boost","hp: 59,attack: 181,defense: 131,special-attack: 59,special-defense: 31,speed: 109","grass,steel"
"799","https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/799.png","beast-boost","hp: 223,attack: 101,defense: 53,special-attack: 97,special-defense: 53,speed: 43","dark,dragon"
"801","https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/801.png","soul-heart","hp: 80,attack: 95,defense: 115,special-attack: 130,special-defense: 115,speed: 65","steel,fairy"
"802","https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/802.png","technician","hp: 90,attack: 125,defense: 80,special-attack: 90,special-defense: 90,speed: 125","fighting,ghost"
"804","https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/804.png","beast-boost","hp: 73,attack: 73,defense: 73,special-attack: 127,special-defense: 73,speed: 121","poison,dragon"
"805","https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/805.png","beast-boost","hp: 61,attack: 131,defense: 211,special-attack: 53,special-defense: 101,speed: 13","rock,steel"
"806","https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/806.png","beast-boost","hp: 53,attack: 127,defense: 53,special-attack: 151,special-defense: 79,speed: 107","fire,ghost"
"823","https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/823.png","pressure,unnerve,mirror-armor","hp: 98,attack: 87,defense: 105,special-attack: 53,special-defense: 85,speed: 67","flying,steel"
